# Source: Wesley C. Mitchell, "A History of the Greenbacks" (1903)
# Appendix B, Table 2: "Relative Prices of Various Commodities at Wholesale"
# Pages 435-448. Relative prices (index, 1860 average = 100).
#
# Quarterly, January/April/July/October, 1860-1865. 122 series, 2,928 cells, of
# which 36 are printed "...." and left blank.
#
# Mitchell lays the table out in blocks of six columns across fourteen pages, each
# block covering part of the date range; they share one date index and are merged
# here. Column names are commodity plus grade or description, as printed.
#
# TWO COLUMNS ARE NOT QUOTED IN THE HEADING MONTHS. Mitchell prints a month against
# each figure for fish_cod and meat_beef_loins: they are quoted in February, May,
# August and November rather than January, April, July and October. The values sit on
# the row of the quarter they belong to, as in the source, but they are one month
# later than every other column.
#
# Re-transcribed 17 September 2026 from the page images, replacing a version in which
# 35 of the 72 cells on page 446 were wrong. See FINDINGS_TRANSCRIPTION.md.
#
# DERIVED from ../mitchell_appendix_b_table2_wholesale_prices.csv by analysis/03_build_tidy.py. Do not edit.
date,commodity,relative_price
1861-01,vegetables_fresh_potatoes_white_2,112.5
1861-01,window_glass_american_10x14_firsts,100.0
1861-01,window_glass_american_10x14_thirds,94.0
1861-01,window_glass_french_10x14_firsts,93.8
1861-01,window_glass_french_10x14_thirds,100.0
1861-01,wood_screws_1_inch_no_10_flat_head_iron,116.7
1861-01,zinc_imported_sheet,92.9
1861-04,alcohol,66.7
1861-04,alum,94.4
1861-04,beans,103.2
1861-04,bichromate_of_potash,100.0
1861-04,blue_vitriol,86.8
1861-04,bread_boston_crackers_1,107.1
1861-04,bread_boston_crackers_2,123.5
1861-04,bread_boston_crackers_extra_grade,116.7
1861-04,brick,91.4
1861-04,brimstone,95.6
1861-04,butter,85.7
1861-04,butts_loose_joint_cast_3x3_inch,89.5
1861-04,calico,94.7
1861-04,candles,96.3
1861-04,carpets_brussels,96.2
1861-04,carpets_ingrain,95.0
1861-04,carpets_wilton,100.0
1861-04,castor_oil,85.7
1861-04,cement_rosendale,90.0
1861-04,cheese,90.0
1861-04,chestnut_lumber_in_the_log,108.3
1861-04,coal_anthracite_chestnut,103.2
1861-04,coal_anthracite_egg,93.4
1861-04,coal_anthracite_grate,110.8
1861-04,coal_anthracite_stove,94.9
1861-04,coal_bituminous,96.0
1861-04,coffee_rio_fair,104.3
1861-04,copper_ingot,80.9
1861-04,copper_sheet,93.2
1861-04,copperas,125.0
1861-04,cotton_upland_middling,117.0
1861-04,denims,103.5
1861-04,drillings_30_inch_pepperell,97.2
1861-04,eggs,88.9
1861-04,fish_cod,125.0
1861-04,flax_seed,85.8
1861-04,flour_rye,95.0
1861-04,fruit_apples_dried,51.6
1861-04,fruit_currants_zante,75.0
1861-04,fruit_raisins,68.5
1861-04,furniture_chairs_bed_room,80.0
1861-04,furniture_chairs_kitchen,100.0
1861-04,furniture_tables_kitchen,100.0
1861-04,hemlock_lumber_in_the_log,133.3
1861-04,iron_wire,100.0
1861-04,jute,91.4
1861-04,lard,85.7
1861-04,lead_drop_shot,110.6
1861-04,lead_pig,95.2
1861-04,lead_pipe,108.3
1861-04,leather_harness,88.6
1861-04,lime_rockland,133.3
1861-04,linseed_oil,105.3
1861-04,matches,100.0
1861-04,meal_corn_yellow_kiln_dried,90.4
1861-04,meat_beef_loins,88.9
1861-04,meat_beef_ribs,100.0
1861-04,meat_beef_salt_mess,91.3
1861-04,meat_mutton,110.0
1861-04,meat_pork_salt_mess,109.1
1861-04,mercury,100.0
1861-04,molasses_new_orleans_prime,70.8
1861-04,molasses_porto_rico_best,86.8
1861-04,muriatic_acid,100.0
1861-04,opium,91.3
1861-04,oxide_of_zinc,100.0
1861-04,pails_wooden_2_hoops_1,98.2
1861-04,pails_wooden_2_hoops_2,100.0
1861-04,pails_wooden_3_hoops,100.0
1861-04,pine_boards_1_inch,106.4
1861-04,pine_lumber_in_the_log,125.0
1861-04,powder_rifle,100.0
1861-04,print_cloths_28_inch_64x64_metacomet,79.1
1861-04,print_cloths_28_inch_7_yds_to_lb_standard,77.8
1861-04,putty,116.7
1861-04,quicksilver,108.7
1861-04,quinine,172.7
1861-04,rope_manilla,106.1
1861-04,rope_tarred_american,108.1
1861-04,rubber_para,68.2
1861-04,salt_ashtons,82.1
1861-04,salt_ashtons_liverpool_fine,83.1
1861-04,salt_turks_island,95.0
1861-04,sheetings_brown_4_4_atlantic_a,102.9
1861-04,ship_biscuit,112.5
1861-04,shirtings_bleached_4_4_ny_mills,96.8
1861-04,shovels,100.0
1861-04,silk_raw_italian,83.3
1861-04,soap_castile,111.8
1861-04,soda_ash,89.5
1861-04,spelter_imported,90.5
1861-04,spices_nutmegs,95.2
1861-04,spices_pepper_whole_sumatra,101.5
1861-04,spruce_boards,100.0
1861-04,starch_corn,100.0
1861-04,starch_ontario,100.0
1861-04,starch_pearl,100.0
1861-04,starch_pure,100.0
1861-04,starch_refined,100.0
1861-04,starch_silver_gloss,100.0
1861-04,sugar_fair_refining,65.5
1861-04,sugar_havana_brown,67.2
1861-04,sugar_of_lead_brown,93.3
1861-04,sugar_of_lead_white,100.0
1861-04,sugar_refined_crushed_and_granulated,80.0
1861-04,sulphuric_acid,109.1
1861-04,tallow_prime_city_in_hhds,95.1
1861-04,tickings,95.6
1861-04,tin_plates_ic_coke,98.2
1861-04,tubs_wooden_1,90.0
1861-04,tubs_wooden_2,93.8
1861-04,tubs_wooden_3,89.7
1861-04,tubs_wooden_4,88.9
1861-04,turpentine,90.0
1861-04,vegetables_fresh_potatoes_white_1,128.6
1861-04,vegetables_fresh_potatoes_white_2,118.8
1861-04,window_glass_american_10x14_firsts,100.0
1861-04,window_glass_american_10x14_thirds,95.6
1861-04,window_glass_french_10x14_firsts,108.9
1861-04,window_glass_french_10x14_thirds,97.7
1861-04,wood_screws_1_inch_no_10_flat_head_iron,116.7
1861-04,zinc_imported_sheet,100.0
1861-07,alcohol,63.0
1861-07,alum,94.4
1861-07,beans,120.0
1861-07,bichromate_of_potash,100.0
1861-07,blue_vitriol,89.5
1861-07,bread_boston_crackers_1,100.0
1861-07,bread_boston_crackers_2,129.4
1861-07,bread_boston_crackers_extra_grade,116.7
1861-07,brick,80.0
1861-07,brimstone,88.9
1861-07,butter,61.9
1861-07,butts_loose_joint_cast_3x3_inch,89.5
1861-07,calico,94.7
1861-07,candles,96.3
1861-07,carpets_brussels,96.2
1861-07,carpets_ingrain,95.1
1861-07,carpets_wilton,100.0
1861-07,castor_oil,85.7
1861-07,cement_rosendale,90.0
1861-07,cheese,60.0
1861-07,chestnut_lumber_in_the_log,108.3
1861-07,coal_anthracite_chestnut,95.2
1861-07,coal_anthracite_egg,97.4
1861-07,coal_anthracite_grate,97.3
1861-07,coal_anthracite_stove,98.7
1861-07,coal_bituminous,92.0
1861-07,coffee_rio_fair,104.3
1861-07,copper_ingot,76.6
1861-07,copper_sheet,93.2
1861-07,copperas,125.0
1861-07,cotton_upland_middling,134.1
1861-07,denims,103.5
1861-07,drillings_30_inch_pepperell,97.2
1861-07,eggs,64.5
1861-07,fish_cod,125.0
1861-07,flax_seed,92.0
1861-07,flour_rye,75.0
1861-07,fruit_apples_dried,103.2
1861-07,fruit_currants_zante,66.7
1861-07,fruit_raisins,50.0
1861-07,furniture_chairs_bed_room,80.0
1861-07,furniture_chairs_kitchen,100.0
1861-07,furniture_tables_kitchen,100.0
1861-07,hemlock_lumber_in_the_log,133.3
1861-07,iron_wire,100.0
1861-07,jute,91.4
1861-07,lard,76.2
1861-07,lead_drop_shot,110.6
1861-07,lead_pig,84.8
1861-07,lead_pipe,108.3
1861-07,leather_harness,85.7
1861-07,lime_rockland,133.3
1861-07,linseed_oil,94.7
1861-07,matches,100.0
1861-07,meal_corn_yellow_kiln_dried,72.5
1861-07,meat_beef_loins,83.3
1861-07,meat_beef_ribs,93.3
1861-07,meat_beef_salt_mess,82.6
1861-07,meat_mutton,100.0
1861-07,meat_pork_salt_mess,97.0
1861-07,mercury,100.0
1861-07,molasses_new_orleans_prime,67.9
1861-07,molasses_porto_rico_best,71.2
1861-07,muriatic_acid,100.0
1861-07,opium,95.7
1861-07,oxide_of_zinc,100.0
1861-07,pails_wooden_2_hoops_1,98.2
1861-07,pails_wooden_2_hoops_2,100.0
1861-07,pails_wooden_3_hoops,100.0
1861-07,pine_boards_1_inch,106.4
1861-07,pine_lumber_in_the_log,125.0
1861-07,powder_rifle,120.0
1861-07,print_cloths_28_inch_64x64_metacomet,76.7
1861-07,print_cloths_28_inch_7_yds_to_lb_standard,80.0
1861-07,putty,116.7
1861-07,quicksilver,98.5
1861-07,rope_manilla,93.9
1861-07,rope_tarred_american,105.1
1861-07,rubber_para,81.8
1861-07,salt_ashtons,82.1
1861-07,salt_ashtons_liverpool_fine,83.1
1861-07,salt_turks_island,100.0
1861-07,sheetings_brown_4_4_atlantic_a,105.8
1861-07,ship_biscuit,100.0
1861-07,shirtings_bleached_4_4_ny_mills,96.8
1861-07,shovels,100.0
1861-07,silk_raw_italian,77.8
1861-07,soap_castile,117.6
1861-07,soda_ash,78.9
1861-07,spelter_imported,81.0
1861-07,spices_nutmegs,97.6
1861-07,spices_pepper_whole_sumatra,98.5
1861-07,spruce_boards,87.5
1861-07,starch_corn,100.0
1861-07,starch_ontario,100.0
1861-07,starch_pearl,100.0
1861-07,starch_pure,100.0
1861-07,starch_refined,100.0
1861-07,starch_silver_gloss,100.0
1861-07,sugar_fair_refining,63.8
1861-07,sugar_havana_brown,64.1
1861-07,sugar_of_lead_brown,93.3
1861-07,sugar_of_lead_white,100.0
1861-07,sugar_refined_crushed_and_granulated,77.5
1861-07,sulphuric_acid,109.1
1861-07,tallow_prime_city_in_hhds,78.0
1861-07,tickings,98.5
1861-07,tin_plates_ic_coke,98.2
1861-07,tubs_wooden_1,90.0
1861-07,tubs_wooden_2,93.8
1861-07,tubs_wooden_3,89.7
1861-07,tubs_wooden_4,88.9
1861-07,turpentine,205.0
1861-07,vegetables_fresh_potatoes_white_1,114.3
1861-07,vegetables_fresh_potatoes_white_2,143.8
1861-07,window_glass_american_10x14_firsts,100.0
1861-07,window_glass_american_10x14_thirds,103.4
1861-07,window_glass_french_10x14_firsts,96.1
1861-07,window_glass_french_10x14_thirds,97.7
1861-07,wood_screws_1_inch_no_10_flat_head_iron,116.7
1861-07,zinc_imported_sheet,100.0
1861-10,alcohol,74.1
1861-10,alum,94.4
1861-10,beans,120.0
1861-10,bichromate_of_potash,95.2
1861-10,blue_vitriol,94.7
1861-10,bread_boston_crackers_1,100.0
1861-10,bread_boston_crackers_2,129.5
1861-10,bread_boston_crackers_extra_grade,116.7
1861-10,brick,85.7
1861-10,brimstone,88.9
1861-10,butter,64.3
1861-10,butts_loose_joint_cast_3x3_inch,89.5
1861-10,calico,105.3
1861-10,candles,96.3
1861-10,carpets_brussels,96.2
1861-10,carpets_ingrain,92.6
1861-10,carpets_wilton,100.0
1861-10,castor_oil,102.9
1861-10,cement_rosendale,90.0
1861-10,cheese,60.0
1861-10,chestnut_lumber_in_the_log,108.3
1861-10,coal_anthracite_chestnut,107.9
1861-10,coal_anthracite_egg,97.4
1861-10,coal_anthracite_grate,102.7
1861-10,coal_anthracite_stove,97.4
1861-10,coal_bituminous,97.0
1861-10,coffee_rio_fair,134.8
1861-10,copper_ingot,87.2
1861-10,copper_sheet,93.2
1861-10,copperas,112.5
1861-10,cotton_upland_middling,195.5
1861-10,denims,105.2
1861-10,drillings_30_inch_pepperell,116.8
1861-10,eggs,74.5
1861-10,fish_cod,125.0
1861-10,flax_seed,92.0
1861-10,flour_rye,87.5
1861-10,fruit_apples_dried,77.4
1861-10,fruit_currants_zante,158.3
1861-10,fruit_raisins,102.2
1861-10,furniture_chairs_bed_room,80.0
1861-10,furniture_chairs_kitchen,100.0
1861-10,furniture_tables_kitchen,100.0
1861-10,hemlock_lumber_in_the_log,133.3
1861-10,iron_wire,100.0
1861-10,jute,102.9
1861-10,lard,76.2
1861-10,lead_drop_shot,119.1
1861-10,lead_pig,100.4
1861-10,lead_pipe,116.7
1861-10,leather_harness,100.0
1861-10,lime_rockland,133.3
1861-10,linseed_oil,103.5
1861-10,matches,100.0
1861-10,meal_corn_yellow_kiln_dried,73.5
1861-10,meat_beef_loins,83.3
1861-10,meat_beef_ribs,86.7
1861-10,meat_beef_salt_mess,95.7
1861-10,meat_mutton,90.0
1861-10,meat_pork_salt_mess,90.9
1861-10,mercury,81.8
1861-10,molasses_new_orleans_prime,103.8
1861-10,molasses_porto_rico_best,118.4
1861-10,muriatic_acid,100.0
1861-10,opium,100.0
1861-10,oxide_of_zinc,100.0
1861-10,pails_wooden_2_hoops_1,98.2
1861-10,pails_wooden_2_hoops_2,98.1
1861-10,pails_wooden_3_hoops,96.9
1861-10,pine_boards_1_inch,106.4
1861-10,pine_lumber_in_the_log,125.0
1861-10,powder_rifle,120.0
1861-10,print_cloths_28_inch_64x64_metacomet,104.7
1861-10,print_cloths_28_inch_7_yds_to_lb_standard,106.7
1861-10,putty,116.7
1861-10,quicksilver,96.4
1861-10,quinine,190.9
1861-10,rope_manilla,90.9
1861-10,rubber_para,77.3
1861-10,salt_ashtons,84.6
1861-10,salt_ashtons_liverpool_fine,85.7
1861-10,salt_turks_island,120.0
1861-10,sheetings_brown_4_4_atlantic_a,135.1
1861-10,ship_biscuit,100.0
1861-10,shirtings_bleached_4_4_ny_mills,103.2
1861-10,shovels,100.0
1861-10,silk_raw_italian,72.2
1861-10,soap_castile,141.2
1861-10,soda_ash,105.5
1861-10,spelter_imported,85.7
1861-10,spices_nutmegs,113.1
1861-10,spices_pepper_whole_sumatra,134.3
1861-10,spruce_boards,83.3
1861-10,starch_corn,94.1
1861-10,starch_ontario,100.0
1861-10,starch_pearl,91.7
1861-10,starch_pure,92.3
1861-10,starch_refined,92.9
1861-10,starch_silver_gloss,93.5
1861-10,sugar_fair_refining,106.9
1861-10,sugar_havana_brown,100.0
1861-10,sugar_of_lead_brown,93.3
1861-10,sugar_of_lead_white,100.0
1861-10,sugar_refined_crushed_and_granulated,108.8
1861-10,sulphuric_acid,109.1
1861-10,tallow_prime_city_in_hhds,82.9
1861-10,tickings,101.5
1861-10,tin_plates_ic_coke,89.5
1861-10,tubs_wooden_1,90.0
1861-10,tubs_wooden_2,93.8
1861-10,tubs_wooden_3,86.2
1861-10,tubs_wooden_4,86.7
1861-10,turpentine,362.5
1861-10,vegetables_fresh_potatoes_white_1,114.3
1861-10,vegetables_fresh_potatoes_white_2,106.3
1861-10,window_glass_american_10x14_firsts,100.0
1861-10,window_glass_american_10x14_thirds,111.2
1861-10,window_glass_french_10x14_firsts,96.1
1861-10,window_glass_french_10x14_thirds,109.1
1861-10,wood_screws_1_inch_no_10_flat_head_iron,116.7
1861-10,zinc_imported_sheet,103.6
1862-01,alcohol,74.1
1862-01,alum,94.4
1862-01,beans,136.5
1862-01,bichromate_of_potash,100.0
1862-01,blue_vitriol,94.7
1862-01,bread_boston_crackers_1,107.1
1862-01,bread_boston_crackers_2,135.3
1862-01,bread_boston_crackers_extra_grade,116.7
1862-01,brick,85.7
1862-01,brimstone,133.3
1862-01,butter,90.5
1862-01,butts_loose_joint_cast_3x3_inch,89.5
1862-01,calico,131.6
1862-01,candles,92.6
1862-01,carpets_brussels,100.0
1862-01,carpets_ingrain,106.6
1862-01,carpets_wilton,105.4
1862-01,castor_oil,119.1
1862-01,cement_rosendale,90.0
1862-01,cheese,70.0
1862-01,chestnut_lumber_in_the_log,116.7
1862-01,coal_anthracite_chestnut,95.2
1862-01,coal_anthracite_egg,97.4
1862-01,coal_anthracite_grate,108.1
1862-01,coal_anthracite_stove,98.7
1862-01,coal_bituminous,97.0
1862-01,coffee_rio_fair,156.5
1862-01,copper_ingot,112.8
1862-01,copper_sheet,93.2
1862-01,copperas,150.0
1862-01,cotton_upland_middling,327.3
1862-01,denims,124.1
1862-01,drillings_30_inch_pepperell,146.0
1862-01,eggs,134.8
1862-01,fish_cod,125.0
1862-01,flax_seed,110.4
1862-01,flour_rye,100.0
1862-01,fruit_apples_dried,96.8
1862-01,fruit_currants_zante,150.0
1862-01,fruit_raisins,139.1
1862-01,furniture_chairs_bed_room,80.0
1862-01,furniture_chairs_kitchen,100.0
1862-01,furniture_tables_kitchen,100.0
1862-01,hemlock_lumber_in_the_log,166.7
1862-01,iron_wire,100.0
1862-01,jute,146.3
1862-01,lard,76.2
1862-01,lead_drop_shot,144.7
1862-01,lead_pig,121.2
1862-01,lead_pipe,141.7
1862-01,leather_harness,94.3
1862-01,linseed_oil,149.1
1862-01,matches,100.0
1862-01,meal_corn_yellow_kiln_dried,78.3
1862-01,meat_beef_loins,83.3
1862-01,meat_beef_ribs,86.7
1862-01,meat_beef_salt_mess,104.3
1862-01,meat_mutton,100.0
1862-01,meat_pork_salt_mess,75.0
1862-01,mercury,81.8
1862-01,molasses_new_orleans_prime,103.8
1862-01,molasses_porto_rico_best,105.3
1862-01,muriatic_acid,116.7
1862-01,opium,87.0
1862-01,oxide_of_zinc,100.0
1862-01,pails_wooden_2_hoops_1,92.9
1862-01,pails_wooden_2_hoops_2,92.6
1862-01,pails_wooden_3_hoops,93.8
1862-01,pine_boards_1_inch,106.4
1862-01,pine_lumber_in_the_log,187.5
1862-01,powder_rifle,140.0
1862-01,print_cloths_28_inch_64x64_metacomet,107.0
1862-01,print_cloths_28_inch_7_yds_to_lb_standard,160.0
1862-01,putty,133.3
1862-01,quicksilver,96.4
1862-01,quinine,227.3
1862-01,rope_manilla,121.2
1862-01,rope_tarred_american,118.9
1862-01,rubber_para,87.3
1862-01,salt_ashtons,87.2
1862-01,salt_ashtons_liverpool_fine,88.3
1862-01,salt_turks_island,100.0
1862-01,sheetings_brown_4_4_atlantic_a,164.5
1862-01,ship_biscuit,100.0
1862-01,shirtings_bleached_4_4_ny_mills,109.7
1862-01,shovels,94.7
1862-01,silk_raw_italian,72.2
1862-01,soap_castile,152.9
1862-01,soda_ash,121.1
1862-01,spelter_imported,109.5
1862-01,spices_nutmegs,142.9
1862-01,spices_pepper_whole_sumatra,185.1
1862-01,spruce_boards,83.3
1862-01,starch_corn,94.1
1862-01,starch_ontario,100.0
1862-01,starch_pearl,91.7
1862-01,starch_pure,92.3
1862-01,starch_refined,92.9
1862-01,starch_silver_gloss,93.5
1862-01,sugar_fair_refining,106.9
1862-01,sugar_havana_brown,97.7
1862-01,sugar_of_lead_brown,126.7
1862-01,sugar_of_lead_white,104.3
1862-01,sugar_refined_crushed_and_granulated,110.0
1862-01,sulphuric_acid,127.3
1862-01,tallow_prime_city_in_hhds,92.7
1862-01,tickings,122.1
1862-01,tin_plates_ic_coke,108.9
1862-01,tubs_wooden_1,90.0
1862-01,tubs_wooden_2,83.8
1862-01,tubs_wooden_3,81.4
1862-01,tubs_wooden_4,80.0
1862-01,turpentine,350.0
1862-01,vegetables_fresh_potatoes_white_1,128.6
1862-01,vegetables_fresh_potatoes_white_2,112.5
1862-01,window_glass_american_10x14_firsts,100.0
1862-01,window_glass_american_10x14_thirds,118.5
1862-01,window_glass_french_10x14_firsts,96.1
1862-01,window_glass_french_10x14_thirds,118.9
1862-01,wood_screws_1_inch_no_10_flat_head_iron,116.7
1862-01,zinc_imported_sheet,103.6
1862-04,alcohol,88.9
1862-04,alum,100.0
1862-04,beans,116.6
1862-04,bichromate_of_potash,95.2
1862-04,blue_vitriol,94.7
1862-04,bread_boston_crackers_1,107.1
1862-04,bread_boston_crackers_2,141.2
1862-04,bread_boston_crackers_extra_grade,120.8
1862-04,brick,91.4
1862-04,brimstone,95.6
1862-04,butter,97.6
1862-04,butts_loose_joint_cast_3x3_inch,89.5
1862-04,calico,126.3
1862-04,candles,88.9
1862-04,carpets_brussels,100.0
1862-04,carpets_ingrain,109.1
1862-04,carpets_wilton,105.4
1862-04,castor_oil,152.4
1862-04,cement_rosendale,90.0
1862-04,cheese,75.0
1862-04,chestnut_lumber_in_the_log,125.0
1862-04,coal_anthracite_chestnut,85.7
1862-04,coal_anthracite_egg,92.1
1862-04,coal_anthracite_grate,91.9
1862-04,coal_anthracite_stove,92.3
1862-04,coal_bituminous,135.0
1862-04,coffee_rio_fair,178.2
1862-04,copper_ingot,93.6
1862-04,copper_sheet,103.4
1862-04,copperas,125.0
1862-04,cotton_upland_middling,250.0
1862-04,denims,136.2
1862-04,drillings_30_inch_pepperell,146.0
1862-04,eggs,74.5
1862-04,fish_cod,125.0
1862-04,flax_seed,135.0
1862-04,flour_rye,100.0
1862-04,fruit_apples_dried,90.3
1862-04,fruit_currants_zante,158.3
1862-04,fruit_raisins,139.1
1862-04,furniture_chairs_bed_room,80.0
1862-04,furniture_chairs_kitchen,100.0
1862-04,furniture_tables_kitchen,100.0
1862-04,hemlock_lumber_in_the_log,166.7
1862-04,iron_wire,100.0
1862-04,jute,125.7
1862-04,lard,73.8
1862-04,lead_drop_shot,144.7
1862-04,lead_pig,116.9
1862-04,lead_pipe,141.7
1862-04,leather_harness,94.3
1862-04,lime_rockland,137.5
1862-04,linseed_oil,149.1
1862-04,matches,100.0
1862-04,meal_corn_yellow_kiln_dried,75.9
1862-04,meat_beef_loins,83.3
1862-04,meat_beef_ribs,86.7
1862-04,meat_beef_salt_mess,100.0
1862-04,meat_mutton,100.0
1862-04,meat_pork_salt_mess,76.5
1862-04,mercury,81.8
1862-04,molasses_new_orleans_prime,84.9
1862-04,molasses_porto_rico_best,100.0
1862-04,muriatic_acid,116.7
1862-04,opium,87.0
1862-04,oxide_of_zinc,100.0
1862-04,pails_wooden_2_hoops_1,92.9
1862-04,pails_wooden_2_hoops_2,92.6
1862-04,pails_wooden_3_hoops,93.8
1862-04,pine_boards_1_inch,109.6
1862-04,pine_lumber_in_the_log,187.5
1862-04,powder_rifle,120.0
1862-04,print_cloths_28_inch_64x64_metacomet,125.6
1862-04,print_cloths_28_inch_7_yds_to_lb_standard,128.9
1862-04,putty,133.3
1862-04,quicksilver,88.2
1862-04,quinine,204.5
1862-04,rope_manilla,130.3
1862-04,rope_tarred_american,118.9
1862-04,rubber_para,90.9
1862-04,salt_ashtons,92.3
1862-04,salt_ashtons_liverpool_fine,93.5
1862-04,salt_turks_island,120.0
1862-04,sheetings_brown_4_4_atlantic_a,164.5
1862-04,ship_biscuit,100.0
1862-04,shirtings_bleached_4_4_ny_mills,116.1
1862-04,shovels,94.7
1862-04,silk_raw_italian,72.2
1862-04,soap_castile,158.8
1862-04,soda_ash,111.1
1862-04,spelter_imported,95.2
1862-04,spices_nutmegs,160.7
1862-04,spices_pepper_whole_sumatra,191.0
1862-04,spruce_boards,83.3
1862-04,starch_corn,94.1
1862-04,starch_ontario,100.0
1862-04,starch_pearl,91.7
1862-04,starch_pure,92.3
1862-04,starch_refined,92.9
1862-04,starch_silver_gloss,93.5
1862-04,sugar_fair_refining,101.7
1862-04,sugar_havana_brown,96.9
1862-04,sugar_of_lead_brown,113.3
1862-04,sugar_of_lead_white,100.0
1862-04,sugar_refined_crushed_and_granulated,102.5
1862-04,sulphuric_acid,127.3
1862-04,tallow_prime_city_in_hhds,87.8
1862-04,tickings,150.0
1862-04,tin_plates_ic_coke,105.3
1862-04,tubs_wooden_1,100.0
1862-04,tubs_wooden_2,100.0
1862-04,tubs_wooden_3,89.7
1862-04,tubs_wooden_4,98.7
1862-04,turpentine,245.0
1862-04,vegetables_fresh_potatoes_white_1,128.6
1862-04,vegetables_fresh_potatoes_white_2,125.0
1862-04,window_glass_american_10x14_firsts,100.0
1862-04,window_glass_american_10x14_thirds,159.3
1862-04,window_glass_french_10x14_firsts,96.1
1862-04,window_glass_french_10x14_thirds,140.7
1862-04,wood_screws_1_inch_no_10_flat_head_iron,116.7
1862-04,zinc_imported_sheet,103.6
1862-07,alcohol,107.4
1862-07,alum,100.0
1862-07,beans,173.3
1862-07,bichromate_of_potash,97.6
1862-07,blue_vitriol,94.7
1862-07,bread_boston_crackers_1,100.0
1862-07,bread_boston_crackers_2,147.1
1862-07,bread_boston_crackers_extra_grade,120.8
1862-07,brick,91.4
1862-07,brimstone,97.8
1862-07,butter,73.8
1862-07,butts_loose_joint_cast_3x3_inch,112.3
1862-07,calico,131.6
1862-07,candles,88.9
1862-07,carpets_brussels,107.7
1862-07,carpets_ingrain,119.3
1862-07,carpets_wilton,108.1
1862-07,castor_oil,150.5
1862-07,cement_rosendale,90.0
1862-07,cheese,65.0
1862-07,chestnut_lumber_in_the_log,133.3
1862-07,coal_anthracite_chestnut,82.5
1862-07,coal_anthracite_egg,93.4
1862-07,coal_anthracite_grate,90.5
1862-07,coal_anthracite_stove,93.6
1862-07,coal_bituminous,122.0
1862-07,coffee_rio_fair,182.6
1862-07,copper_ingot,97.9
1862-07,copper_sheet,103.4
1862-07,copperas,125.0
1862-07,cotton_upland_middling,336.4
1862-07,denims,137.9
1862-07,drillings_30_inch_pepperell,157.2
1862-07,eggs,68.8
1862-07,fish_cod,300.0
1862-07,flax_seed,107.4
1862-07,flour_rye,87.5
1862-07,fruit_apples_dried,71.0
1862-07,fruit_currants_zante,166.7
1862-07,fruit_raisins,135.9
1862-07,furniture_chairs_bed_room,80.0
1862-07,furniture_chairs_kitchen,100.0
1862-07,furniture_tables_kitchen,100.0
1862-07,hemlock_lumber_in_the_log,183.3
1862-07,iron_wire,100.0
1862-07,jute,108.6
1862-07,lard,73.8
1862-07,lead_drop_shot,144.7
1862-07,lead_pig,116.9
1862-07,lead_pipe,141.7
1862-07,leather_harness,91.4
1862-07,lime_rockland,91.7
1862-07,linseed_oil,150.9
1862-07,matches,100.0
1862-07,meal_corn_yellow_kiln_dried,71.1
1862-07,meat_beef_loins,83.3
1862-07,meat_beef_ribs,86.7
1862-07,meat_beef_salt_mess,104.3
1862-07,meat_mutton,90.0
1862-07,meat_pork_salt_mess,65.2
1862-07,mercury,81.8
1862-07,molasses_porto_rico_best,97.4
1862-07,muriatic_acid,116.7
1862-07,opium,108.7
1862-07,oxide_of_zinc,100.0
1862-07,pails_wooden_2_hoops_1,107.1
1862-07,pails_wooden_2_hoops_2,107.4
1862-07,pails_wooden_3_hoops,106.3
1862-07,pine_boards_1_inch,106.4
1862-07,pine_lumber_in_the_log,187.5
1862-07,powder_rifle,130.0
1862-07,print_cloths_28_inch_64x64_metacomet,155.8
1862-07,print_cloths_28_inch_7_yds_to_lb_standard,153.3
1862-07,putty,133.3
1862-07,quicksilver,114.8
1862-07,quinine,236.4
1862-07,rope_manilla,124.2
1862-07,rope_tarred_american,113.5
1862-07,rubber_para,104.5
1862-07,salt_ashtons,92.3
1862-07,salt_ashtons_liverpool_fine,93.5
1862-07,salt_turks_island,150.0
1862-07,sheetings_brown_4_4_atlantic_a,188.0
1862-07,ship_biscuit,100.0
1862-07,shirtings_bleached_4_4_ny_mills,129.0
1862-07,shovels,98.7
1862-07,silk_raw_italian,83.3
1862-07,soap_castile,155.9
1862-07,soda_ash,105.5
1862-07,spelter_imported,114.3
1862-07,spices_nutmegs,154.8
1862-07,spices_pepper_whole_sumatra,209.0
1862-07,spruce_boards,79.2
1862-07,starch_corn,94.1
1862-07,starch_ontario,100.0
1862-07,starch_pearl,91.7
1862-07,starch_pure,92.3
1862-07,starch_refined,92.9
1862-07,starch_silver_gloss,93.5
1862-07,sugar_fair_refining,101.7
1862-07,sugar_havana_brown,96.9
1862-07,sugar_of_lead_brown,113.3
1862-07,sugar_of_lead_white,104.3
1862-07,sugar_refined_crushed_and_granulated,105.0
1862-07,sulphuric_acid,127.3
1862-07,tallow_prime_city_in_hhds,92.7
1862-07,tickings,136.8
1862-07,tin_plates_ic_coke,105.3
1862-07,tubs_wooden_1,110.0
1862-07,tubs_wooden_2,100.0
1862-07,tubs_wooden_3,96.6
1862-07,tubs_wooden_4,95.6
1862-07,turpentine,325.0
1862-07,vegetables_fresh_potatoes_white_1,100.0
